Transcript stable ID	RefSeq mRNA ID
ENSCAFT00000065287	
ENSCAFT00000071801	
ENSCAFT00000079864	
ENSCAFT00000041760	
ENSCAFT00000032966	
ENSCAFT00000087285	
ENSCAFT00000075938	
ENSCAFT00000059982	
ENSCAFT00000025069	
ENSCAFT00000002397	
ENSCAFT00000000732	
ENSCAFT00000064931	
ENSCAFT00000072524	
ENSCAFT00000080567	
ENSCAFT00000079417	
ENSCAFT00000024737	
ENSCAFT00000093963	
ENSCAFT00000075933	
ENSCAFT00000065943	
ENSCAFT00000059900	
ENSCAFT00000049969	
ENSCAFT00000092538	
ENSCAFT00000069534	
ENSCAFT00000067040	
ENSCAFT00000041650	
ENSCAFT00000048301	
ENSCAFT00000031699	
ENSCAFT00000088686	
ENSCAFT00000070491	
ENSCAFT00000065771	
ENSCAFT00000029922	
ENSCAFT00000066582	
ENSCAFT00000023989	
ENSCAFT00000022363	
ENSCAFT00000026004	
ENSCAFT00000091513	
ENSCAFT00000079537	
ENSCAFT00000043699	
ENSCAFT00000076969	
ENSCAFT00000081337	
ENSCAFT00000020492	
ENSCAFT00000048352	
ENSCAFT00000088008	
ENSCAFT00000083849	
ENSCAFT00000072583	
ENSCAFT00000093276	
ENSCAFT00000025242	
ENSCAFT00000030788	
ENSCAFT00000008085	
ENSCAFT00000085935	
ENSCAFT00000080734	
ENSCAFT00000041954	
ENSCAFT00000035215	
ENSCAFT00000042325	
ENSCAFT00000082777	
ENSCAFT00000005222	
ENSCAFT00000005159	
ENSCAFT00000048063	
ENSCAFT00000065803	
ENSCAFT00000074027	
ENSCAFT00000068851	
ENSCAFT00000084895	
ENSCAFT00000001324	
ENSCAFT00000060705	
ENSCAFT00000018521	
ENSCAFT00000020393	
ENSCAFT00000028221	
ENSCAFT00000026741	
ENSCAFT00000006594	
ENSCAFT00000023652	
ENSCAFT00000029698	
ENSCAFT00000085294	
ENSCAFT00000090786	
ENSCAFT00000079141	
ENSCAFT00000085667	
ENSCAFT00000080490	
ENSCAFT00000087507	
ENSCAFT00000065097	NM_001206937
ENSCAFT00000090458	
ENSCAFT00000068007	
ENSCAFT00000092625	
ENSCAFT00000069820	
ENSCAFT00000075453	
ENSCAFT00000080795	
ENSCAFT00000090347	
ENSCAFT00000030519	
ENSCAFT00000010208	
ENSCAFT00000007459	
ENSCAFT00000031457	NM_001005263
ENSCAFT00000069261	
ENSCAFT00000020762	NM_001284472
ENSCAFT00000033086	
ENSCAFT00000082975	
ENSCAFT00000062896	
ENSCAFT00000027219	
ENSCAFT00000023379	
ENSCAFT00000072041	
ENSCAFT00000004182	NM_001197116
ENSCAFT00000008099	
ENSCAFT00000064236	
ENSCAFT00000075893	
ENSCAFT00000000988	
ENSCAFT00000020698	
ENSCAFT00000046339	
ENSCAFT00000083064	
ENSCAFT00000029202	
ENSCAFT00000046951	
ENSCAFT00000001534	
ENSCAFT00000070568	
ENSCAFT00000050160	
ENSCAFT00000043553	
ENSCAFT00000038212	
ENSCAFT00000084438	
ENSCAFT00000024744	
ENSCAFT00000086807	
ENSCAFT00000083493	
ENSCAFT00000024739	NM_001033994
ENSCAFT00000089945	
ENSCAFT00000024023	
ENSCAFT00000082813	
ENSCAFT00000091924	
ENSCAFT00000027734	
ENSCAFT00000036034	
ENSCAFT00000069027	
ENSCAFT00000055333	
ENSCAFT00000088848	
ENSCAFT00000092584	
ENSCAFT00000051330	
ENSCAFT00000068721	
ENSCAFT00000089332	
ENSCAFT00000083980	
ENSCAFT00000061618	
ENSCAFT00000086564	
ENSCAFT00000049982	
ENSCAFT00000092798	
ENSCAFT00000014927	
ENSCAFT00000064982	
ENSCAFT00000074707	
ENSCAFT00000071002	
ENSCAFT00000030173	
ENSCAFT00000037683	
ENSCAFT00000026402	
ENSCAFT00000027429	
ENSCAFT00000087305	
ENSCAFT00000018210	NM_001031635
ENSCAFT00000018988	
ENSCAFT00000066171	
ENSCAFT00000082208	
ENSCAFT00000027221	
ENSCAFT00000072626	
ENSCAFT00000067233	
ENSCAFT00000023926	
ENSCAFT00000072281	
ENSCAFT00000025117	
ENSCAFT00000073376	
ENSCAFT00000073282	
ENSCAFT00000071406	
ENSCAFT00000088302	
ENSCAFT00000060668	
ENSCAFT00000064056	
ENSCAFT00000076346	
ENSCAFT00000069497	
ENSCAFT00000066292	
ENSCAFT00000077989	
ENSCAFT00000071947	
ENSCAFT00000092400	
ENSCAFT00000065756	
ENSCAFT00000041514	
ENSCAFT00000046982	
ENSCAFT00000087008	
ENSCAFT00000064810	
ENSCAFT00000030792	
ENSCAFT00000086981	
ENSCAFT00000072832	
ENSCAFT00000080950	
ENSCAFT00000026253	
ENSCAFT00000006506	NM_001002931
ENSCAFT00000071714	
ENSCAFT00000083536	
ENSCAFT00000032693	
ENSCAFT00000049367	
ENSCAFT00000076513	
ENSCAFT00000003267	
ENSCAFT00000074456	
ENSCAFT00000032604	
ENSCAFT00000045841	
ENSCAFT00000086188	
ENSCAFT00000065934	
ENSCAFT00000089305	
ENSCAFT00000073691	
ENSCAFT00000062183	
ENSCAFT00000080049	
ENSCAFT00000092225	
ENSCAFT00000010529	
ENSCAFT00000086044	
ENSCAFT00000085005	
ENSCAFT00000020620	
ENSCAFT00000077857	
ENSCAFT00000089670	
ENSCAFT00000075737	
ENSCAFT00000035228	NM_001242726
ENSCAFT00000021858	
ENSCAFT00000036330	
ENSCAFT00000063426	
ENSCAFT00000084930	
ENSCAFT00000064594	
ENSCAFT00000070109	
ENSCAFT00000023439	
ENSCAFT00000037679	
ENSCAFT00000008272	
ENSCAFT00000025249	
ENSCAFT00000078243	
ENSCAFT00000066961	
ENSCAFT00000043266	
ENSCAFT00000044156	
ENSCAFT00000028324	
ENSCAFT00000016360	
ENSCAFT00000038529	
ENSCAFT00000067800	
ENSCAFT00000045698	
ENSCAFT00000090819	
ENSCAFT00000004183	
ENSCAFT00000023937	
ENSCAFT00000024756	
ENSCAFT00000093668	
ENSCAFT00000001334	
ENSCAFT00000023163	
ENSCAFT00000064816	
ENSCAFT00000009890	
ENSCAFT00000046720	
ENSCAFT00000071648	
ENSCAFT00000047450	
ENSCAFT00000005044	
ENSCAFT00000090115	
ENSCAFT00000028108	
ENSCAFT00000073676	
ENSCAFT00000003269	
ENSCAFT00000076115	
ENSCAFT00000093031	
ENSCAFT00000024786	
ENSCAFT00000002508	
ENSCAFT00000090073	
ENSCAFT00000044503	
ENSCAFT00000033199	
ENSCAFT00000091937	
ENSCAFT00000049778	
ENSCAFT00000087484	
ENSCAFT00000082528	
ENSCAFT00000015823	
ENSCAFT00000001905	
ENSCAFT00000072254	
ENSCAFT00000084033	
ENSCAFT00000068747	
ENSCAFT00000001024	
ENSCAFT00000049196	
ENSCAFT00000084568	
ENSCAFT00000093895	
ENSCAFT00000048334	
ENSCAFT00000082221	
ENSCAFT00000064662	
ENSCAFT00000035364	
ENSCAFT00000087703	
ENSCAFT00000045070	NM_001197189
ENSCAFT00000020729	
ENSCAFT00000020823	
ENSCAFT00000063566	
ENSCAFT00000049814	NM_001287161
ENSCAFT00000028240	
ENSCAFT00000059805	
ENSCAFT00000026954	
ENSCAFT00000037879	
ENSCAFT00000013062	
ENSCAFT00000020727	
ENSCAFT00000069523	
ENSCAFT00000086959	
ENSCAFT00000003545	
ENSCAFT00000027826	
ENSCAFT00000048194	
ENSCAFT00000073382	
ENSCAFT00000064215	
ENSCAFT00000093187	
ENSCAFT00000075276	
ENSCAFT00000065779	
ENSCAFT00000008105	
ENSCAFT00000027451	
ENSCAFT00000000735	
ENSCAFT00000090003	
ENSCAFT00000037420	
ENSCAFT00000093602	
ENSCAFT00000073169	
ENSCAFT00000021936	
ENSCAFT00000086548	
ENSCAFT00000020880	
ENSCAFT00000044041	
ENSCAFT00000044873	
ENSCAFT00000075106	
ENSCAFT00000068339	
ENSCAFT00000045653	
ENSCAFT00000073512	
ENSCAFT00000043249	
ENSCAFT00000021812	
ENSCAFT00000069003	
ENSCAFT00000043959	
ENSCAFT00000093530	
ENSCAFT00000089011	
ENSCAFT00000074795	
ENSCAFT00000049269	
ENSCAFT00000038143	
ENSCAFT00000064768	
ENSCAFT00000093707	
ENSCAFT00000092114	
ENSCAFT00000008421	
ENSCAFT00000093256	
ENSCAFT00000048981	
ENSCAFT00000004347	
ENSCAFT00000036100	
ENSCAFT00000009668	
ENSCAFT00000080444	
ENSCAFT00000085641	
ENSCAFT00000059122	
ENSCAFT00000083675	
ENSCAFT00000092744	
ENSCAFT00000075066	
ENSCAFT00000020735	
ENSCAFT00000048013	
ENSCAFT00000043608	
ENSCAFT00000085396	
ENSCAFT00000091684	
ENSCAFT00000075307	
ENSCAFT00000063454	
ENSCAFT00000081621	
ENSCAFT00000016004	
ENSCAFT00000025611	
ENSCAFT00000032633	
ENSCAFT00000041445	
ENSCAFT00000019987	
ENSCAFT00000062578	
ENSCAFT00000042787	
ENSCAFT00000080070	
ENSCAFT00000012488	
ENSCAFT00000074956	
ENSCAFT00000021384	
ENSCAFT00000093414	
ENSCAFT00000072019	
ENSCAFT00000088362	
ENSCAFT00000082554	
ENSCAFT00000041442	
ENSCAFT00000083206	
ENSCAFT00000065023	
ENSCAFT00000029226	
ENSCAFT00000064858	
ENSCAFT00000092743	
ENSCAFT00000031482	
ENSCAFT00000070493	
ENSCAFT00000090291	
ENSCAFT00000004826	
ENSCAFT00000091985	
ENSCAFT00000069710	
ENSCAFT00000077713	
ENSCAFT00000088950	
ENSCAFT00000091509	
ENSCAFT00000014931	
ENSCAFT00000028329	
ENSCAFT00000049170	
ENSCAFT00000063717	
ENSCAFT00000002307	
ENSCAFT00000069853	
ENSCAFT00000089031	
ENSCAFT00000074819	
ENSCAFT00000065175	
ENSCAFT00000081132	
ENSCAFT00000076030	
ENSCAFT00000062836	
ENSCAFT00000076964	
ENSCAFT00000091080	
ENSCAFT00000013396	
ENSCAFT00000029584	
ENSCAFT00000082979	
ENSCAFT00000061918	
ENSCAFT00000084229	
ENSCAFT00000029517	
ENSCAFT00000049845	
ENSCAFT00000092811	
ENSCAFT00000089823	
ENSCAFT00000069250	
ENSCAFT00000030626	
ENSCAFT00000031975	
ENSCAFT00000008475	
ENSCAFT00000091275	
ENSCAFT00000045759	NM_001003357
ENSCAFT00000045759	NM_001313818
ENSCAFT00000085055	
ENSCAFT00000090163	
ENSCAFT00000065930	
ENSCAFT00000025366	
ENSCAFT00000048962	
ENSCAFT00000018561	NM_001048124
ENSCAFT00000086513	
ENSCAFT00000064003	
ENSCAFT00000027479	
ENSCAFT00000061228	
ENSCAFT00000090422	
ENSCAFT00000004334	
ENSCAFT00000008126	
ENSCAFT00000080806	
ENSCAFT00000020552	
ENSCAFT00000073439	
ENSCAFT00000059706	
ENSCAFT00000068856	
ENSCAFT00000001121	
ENSCAFT00000057838	
ENSCAFT00000065559	
ENSCAFT00000042778	
ENSCAFT00000048516	
ENSCAFT00000029582	
ENSCAFT00000088100	
ENSCAFT00000081464	
ENSCAFT00000048218	
ENSCAFT00000061800	
ENSCAFT00000086457	
ENSCAFT00000072309	
ENSCAFT00000093805	
ENSCAFT00000075269	
ENSCAFT00000050412	
ENSCAFT00000090857	
ENSCAFT00000088071	
ENSCAFT00000031711	
ENSCAFT00000064692	
ENSCAFT00000021460	
ENSCAFT00000039240	
ENSCAFT00000023887	
ENSCAFT00000002411	
ENSCAFT00000087608	
ENSCAFT00000077697	
ENSCAFT00000005779	
ENSCAFT00000070722	
ENSCAFT00000057094	
ENSCAFT00000009901	
ENSCAFT00000010257	
ENSCAFT00000029942	
ENSCAFT00000032359	
ENSCAFT00000065495	
ENSCAFT00000060226	
ENSCAFT00000013071	
ENSCAFT00000031981	
ENSCAFT00000075566	
ENSCAFT00000002432	
ENSCAFT00000001910	
ENSCAFT00000066613	
ENSCAFT00000022558	
ENSCAFT00000072735	
ENSCAFT00000060929	NM_001201488
ENSCAFT00000020749	
ENSCAFT00000077861	
ENSCAFT00000055959	
ENSCAFT00000047092	
ENSCAFT00000069912	
ENSCAFT00000014942	
ENSCAFT00000079852	
ENSCAFT00000029240	
ENSCAFT00000004200	
ENSCAFT00000064282	
ENSCAFT00000000070	
ENSCAFT00000006510	
ENSCAFT00000065353	
ENSCAFT00000064996	
ENSCAFT00000076903	
ENSCAFT00000019009	
ENSCAFT00000061520	
ENSCAFT00000047382	
ENSCAFT00000072438	
ENSCAFT00000075290	
ENSCAFT00000021944	
ENSCAFT00000023678	
ENSCAFT00000075605	
ENSCAFT00000061838	
ENSCAFT00000011488	
ENSCAFT00000062748	
ENSCAFT00000068529	
ENSCAFT00000082381	
ENSCAFT00000032001	
ENSCAFT00000084811	
ENSCAFT00000073108	
ENSCAFT00000030808	
ENSCAFT00000063851	
ENSCAFT00000063190	
ENSCAFT00000070912	
ENSCAFT00000073987	
ENSCAFT00000026792	
ENSCAFT00000026759	
ENSCAFT00000025622	
ENSCAFT00000062805	
ENSCAFT00000037363	
ENSCAFT00000067372	
ENSCAFT00000074510	
ENSCAFT00000086518	
ENSCAFT00000012216	
ENSCAFT00000073920	
ENSCAFT00000068665	
ENSCAFT00000089324	
ENSCAFT00000063181	
ENSCAFT00000028673	
ENSCAFT00000090868	
ENSCAFT00000045503	
ENSCAFT00000043832	
ENSCAFT00000061975	
ENSCAFT00000084537	
ENSCAFT00000089820	
ENSCAFT00000069264	
ENSCAFT00000067925	
ENSCAFT00000023892	
ENSCAFT00000078314	
ENSCAFT00000083606	
ENSCAFT00000074878	
ENSCAFT00000045815	
ENSCAFT00000093303	
ENSCAFT00000020724	
ENSCAFT00000077831	
ENSCAFT00000079424	
ENSCAFT00000009635	
ENSCAFT00000072467	
ENSCAFT00000084478	
ENSCAFT00000090780	
ENSCAFT00000064474	
ENSCAFT00000045262	
ENSCAFT00000080471	
ENSCAFT00000087669	
ENSCAFT00000080952	
ENSCAFT00000090157	
ENSCAFT00000015863	
ENSCAFT00000083814	
ENSCAFT00000044193	
ENSCAFT00000091212	
ENSCAFT00000044324	
ENSCAFT00000010584	
ENSCAFT00000045167	
ENSCAFT00000074901	
ENSCAFT00000024030	
ENSCAFT00000042545	
ENSCAFT00000069098	
ENSCAFT00000080835	
ENSCAFT00000040297	
ENSCAFT00000043894	
ENSCAFT00000030527	
ENSCAFT00000071512	
ENSCAFT00000028914	
ENSCAFT00000093909	
ENSCAFT00000075075	
ENSCAFT00000046518	
ENSCAFT00000075839	
ENSCAFT00000087873	
ENSCAFT00000065404	
ENSCAFT00000028242	
ENSCAFT00000075092	
ENSCAFT00000076972	
ENSCAFT00000069368	
ENSCAFT00000005255	
ENSCAFT00000085202	
ENSCAFT00000088410	
ENSCAFT00000063479	
ENSCAFT00000065307	
ENSCAFT00000000071	
ENSCAFT00000071448	
ENSCAFT00000061604	
ENSCAFT00000058620	
ENSCAFT00000067170	
ENSCAFT00000020146	
ENSCAFT00000068054	
ENSCAFT00000004338	
ENSCAFT00000065041	
ENSCAFT00000072750	
ENSCAFT00000089021	
ENSCAFT00000065646	
ENSCAFT00000021571	
ENSCAFT00000000388	
ENSCAFT00000091867	
ENSCAFT00000076084	
ENSCAFT00000077039	
ENSCAFT00000003197	
ENSCAFT00000068671	
ENSCAFT00000087420	
ENSCAFT00000067141	
ENSCAFT00000085283	
ENSCAFT00000062584	
ENSCAFT00000000073	
ENSCAFT00000071370	
ENSCAFT00000061673	
ENSCAFT00000031340	NM_001002999
ENSCAFT00000019046	
ENSCAFT00000050097	
ENSCAFT00000049724	
ENSCAFT00000020683	
ENSCAFT00000027808	
ENSCAFT00000072566	
ENSCAFT00000066539	
ENSCAFT00000091321	
ENSCAFT00000021485	
ENSCAFT00000072258	
ENSCAFT00000068642	
ENSCAFT00000093631	
ENSCAFT00000075283	
ENSCAFT00000091759	
ENSCAFT00000001548	
ENSCAFT00000026037	
ENSCAFT00000069532	
ENSCAFT00000052419	
ENSCAFT00000059024	
ENSCAFT00000084940	
ENSCAFT00000075729	
ENSCAFT00000087498	
ENSCAFT00000048437	
ENSCAFT00000088720	
ENSCAFT00000001010	
ENSCAFT00000028157	
ENSCAFT00000079480	
ENSCAFT00000008132	NM_001002994
ENSCAFT00000085649	
ENSCAFT00000068909	
ENSCAFT00000091915	
ENSCAFT00000066525	
ENSCAFT00000078435	
ENSCAFT00000030839	
ENSCAFT00000045851	
ENSCAFT00000074829	
ENSCAFT00000020695	
ENSCAFT00000019084	
ENSCAFT00000009601	
ENSCAFT00000070145	
ENSCAFT00000000391	
ENSCAFT00000034877	
ENSCAFT00000000321	
ENSCAFT00000066448	
ENSCAFT00000075606	
ENSCAFT00000076076	
ENSCAFT00000081352	
ENSCAFT00000021639	
ENSCAFT00000066901	
ENSCAFT00000063712	
ENSCAFT00000004843	NM_001003026
ENSCAFT00000061260	
ENSCAFT00000083714	
ENSCAFT00000030538	
ENSCAFT00000069954	
ENSCAFT00000081270	
ENSCAFT00000026433	
ENSCAFT00000058549	
ENSCAFT00000055113	
ENSCAFT00000082816	
ENSCAFT00000062272	
ENSCAFT00000076311	
ENSCAFT00000081577	
ENSCAFT00000045261	
ENSCAFT00000079281	
ENSCAFT00000086869	
ENSCAFT00000077363	
ENSCAFT00000063295	
ENSCAFT00000079849	
ENSCAFT00000083070	
ENSCAFT00000068931	
ENSCAFT00000027857	
ENSCAFT00000086426	
ENSCAFT00000090315	
ENSCAFT00000014952	
ENSCAFT00000009607	
ENSCAFT00000088582	
ENSCAFT00000090678	
ENSCAFT00000070001	
ENSCAFT00000001013	
ENSCAFT00000046496	
ENSCAFT00000005269	
ENSCAFT00000091118	
ENSCAFT00000074625	
ENSCAFT00000062739	
ENSCAFT00000009612	
ENSCAFT00000072263	
ENSCAFT00000066776	
ENSCAFT00000010703	
ENSCAFT00000056289	
ENSCAFT00000085847	
ENSCAFT00000070547	
ENSCAFT00000073620	
ENSCAFT00000026803	
ENSCAFT00000059581	
ENSCAFT00000071408	
ENSCAFT00000004206	
ENSCAFT00000064262	
ENSCAFT00000063036	
ENSCAFT00000071057	
ENSCAFT00000035221	
ENSCAFT00000081125	
ENSCAFT00000067214	
ENSCAFT00000075137	
ENSCAFT00000086836	
ENSCAFT00000004829	NM_001172235
ENSCAFT00000061354	
ENSCAFT00000034686	
ENSCAFT00000063785	
ENSCAFT00000093862	
ENSCAFT00000063814	
ENSCAFT00000038999	
ENSCAFT00000057629	
ENSCAFT00000043767	
ENSCAFT00000085892	
ENSCAFT00000038365	
ENSCAFT00000078557	
ENSCAFT00000001040	
ENSCAFT00000063130	
ENSCAFT00000045721	
ENSCAFT00000024053	
ENSCAFT00000071099	
ENSCAFT00000061657	
ENSCAFT00000010709	
ENSCAFT00000071971	
ENSCAFT00000081236	
ENSCAFT00000093013	
ENSCAFT00000074990	
ENSCAFT00000079271	
ENSCAFT00000048242	
ENSCAFT00000077681	
ENSCAFT00000080811	
ENSCAFT00000042357	
ENSCAFT00000041850	
ENSCAFT00000041562	
ENSCAFT00000090628	
ENSCAFT00000062555	
ENSCAFT00000020758	
ENSCAFT00000032854	
ENSCAFT00000091936	
ENSCAFT00000083598	
ENSCAFT00000069676	
ENSCAFT00000037938	
ENSCAFT00000018216	NM_001130437
ENSCAFT00000039241	
ENSCAFT00000090966	
ENSCAFT00000010715	
ENSCAFT00000063228	
ENSCAFT00000070692	
ENSCAFT00000033637	
ENSCAFT00000069137	
ENSCAFT00000085180	
ENSCAFT00000082145	
ENSCAFT00000062003	
ENSCAFT00000023183	
ENSCAFT00000068333	
ENSCAFT00000087743	
ENSCAFT00000089336	
ENSCAFT00000064433	
ENSCAFT00000091748	
ENSCAFT00000087407	NM_001114878
ENSCAFT00000021412	
ENSCAFT00000085328	
ENSCAFT00000059305	
ENSCAFT00000076008	
ENSCAFT00000048935	
ENSCAFT00000075809	
ENSCAFT00000026278	
ENSCAFT00000056017	
ENSCAFT00000069512	
ENSCAFT00000076259	
ENSCAFT00000060034	
ENSCAFT00000062264	
ENSCAFT00000084791	
ENSCAFT00000090608	
ENSCAFT00000076861	
ENSCAFT00000090742	
ENSCAFT00000079342	
ENSCAFT00000067344	
ENSCAFT00000024361	
ENSCAFT00000024070	
ENSCAFT00000027487	
ENSCAFT00000023187	
ENSCAFT00000029968	
ENSCAFT00000033380	
ENSCAFT00000039995	
ENSCAFT00000061652	
ENSCAFT00000009887	
ENSCAFT00000038804	
ENSCAFT00000090716	
ENSCAFT00000068127	
ENSCAFT00000032950	
ENSCAFT00000002517	
ENSCAFT00000092728	
ENSCAFT00000072478	
ENSCAFT00000093049	
ENSCAFT00000084748	
ENSCAFT00000001042	
ENSCAFT00000074104	
ENSCAFT00000079527	
ENSCAFT00000067413	
ENSCAFT00000055730	
ENSCAFT00000024083	
ENSCAFT00000065993	
ENSCAFT00000041472	
ENSCAFT00000041651	
ENSCAFT00000061274	
ENSCAFT00000072823	
ENSCAFT00000034424	
ENSCAFT00000036320	
ENSCAFT00000020093	
ENSCAFT00000039603	
ENSCAFT00000060828	
ENSCAFT00000084906	
ENSCAFT00000084225	
ENSCAFT00000067193	
ENSCAFT00000093571	
ENSCAFT00000036165	
ENSCAFT00000027846	
ENSCAFT00000090457	
ENSCAFT00000080155	
ENSCAFT00000024096	
ENSCAFT00000065399	
ENSCAFT00000077063	
ENSCAFT00000039926	
ENSCAFT00000032621	
ENSCAFT00000087454	
ENSCAFT00000067140	
ENSCAFT00000082044	
ENSCAFT00000060401	
ENSCAFT00000083140	
ENSCAFT00000062269	
ENSCAFT00000093657	
ENSCAFT00000049550	
ENSCAFT00000078150	
ENSCAFT00000028817	
ENSCAFT00000079573	
ENSCAFT00000091102	
ENSCAFT00000010719	
ENSCAFT00000028175	
ENSCAFT00000024114	
ENSCAFT00000035912	
ENSCAFT00000067007	
ENSCAFT00000066675	
ENSCAFT00000026995	
ENSCAFT00000074278	
ENSCAFT00000003280	
ENSCAFT00000038367	
ENSCAFT00000067030	
ENSCAFT00000025384	
ENSCAFT00000066109	
ENSCAFT00000093554	
ENSCAFT00000010842	
ENSCAFT00000020730	
ENSCAFT00000039132	
ENSCAFT00000089353	
ENSCAFT00000014979	
ENSCAFT00000003208	
ENSCAFT00000093819	
ENSCAFT00000028187	
ENSCAFT00000000393	
ENSCAFT00000067314	
ENSCAFT00000018313	
ENSCAFT00000002323	
ENSCAFT00000026767	
ENSCAFT00000072792	
ENSCAFT00000045154	
ENSCAFT00000062214	
ENSCAFT00000078159	
ENSCAFT00000063442	
ENSCAFT00000088072	
ENSCAFT00000065820	
ENSCAFT00000086084	
ENSCAFT00000020159	
ENSCAFT00000020722	
ENSCAFT00000092765	
ENSCAFT00000081010	
ENSCAFT00000012496	NM_001145231
ENSCAFT00000049851	NM_001097982
ENSCAFT00000034927	
ENSCAFT00000078879	
ENSCAFT00000084514	
ENSCAFT00000068514	
ENSCAFT00000061628	
ENSCAFT00000083764	
ENSCAFT00000012498	
ENSCAFT00000031351	
ENSCAFT00000064483	
ENSCAFT00000001072	
ENSCAFT00000092452	
ENSCAFT00000002520	
ENSCAFT00000081902	
ENSCAFT00000093945	
ENSCAFT00000061691	
ENSCAFT00000029994	
ENSCAFT00000057791	
ENSCAFT00000086364	
ENSCAFT00000003293	
ENSCAFT00000020770	
ENSCAFT00000021497	
ENSCAFT00000070062	
ENSCAFT00000030005	
ENSCAFT00000026314	
ENSCAFT00000020774	
ENSCAFT00000050327	
ENSCAFT00000084474	
ENSCAFT00000081727	
ENSCAFT00000064993	
ENSCAFT00000079358	
ENSCAFT00000088353	
ENSCAFT00000076437	
ENSCAFT00000018413	
ENSCAFT00000034932	
ENSCAFT00000092240	
ENSCAFT00000085105	
ENSCAFT00000074142	
ENSCAFT00000061020	
ENSCAFT00000090065	
ENSCAFT00000043120	
ENSCAFT00000061670	
ENSCAFT00000076254	
ENSCAFT00000079449	
ENSCAFT00000083662	
ENSCAFT00000078113	
ENSCAFT00000013231	
ENSCAFT00000044188	
ENSCAFT00000075666	
ENSCAFT00000026810	
ENSCAFT00000005137	
ENSCAFT00000059942	
ENSCAFT00000073657	
ENSCAFT00000085756	
ENSCAFT00000030015	
ENSCAFT00000001553	
ENSCAFT00000060547	
ENSCAFT00000001075	
ENSCAFT00000010361	
ENSCAFT00000079568	
ENSCAFT00000068381	
ENSCAFT00000001555	
ENSCAFT00000026780	
ENSCAFT00000018418	
ENSCAFT00000075437	
ENSCAFT00000020662	
ENSCAFT00000072532	
ENSCAFT00000077745	
ENSCAFT00000069806	
ENSCAFT00000077787	
ENSCAFT00000015021	
ENSCAFT00000083614	
ENSCAFT00000092953	
ENSCAFT00000081728	
ENSCAFT00000082380	
ENSCAFT00000084882	
ENSCAFT00000041410	
ENSCAFT00000034965	
ENSCAFT00000067928	
ENSCAFT00000077758	
ENSCAFT00000021459	
ENSCAFT00000084559	
ENSCAFT00000066101	
ENSCAFT00000067622	
ENSCAFT00000073901	
ENSCAFT00000091616	
ENSCAFT00000020171	
ENSCAFT00000046972	
ENSCAFT00000039921	
ENSCAFT00000084828	
ENSCAFT00000066379	
ENSCAFT00000088264	
ENSCAFT00000055312	
ENSCAFT00000049751	
ENSCAFT00000089519	
ENSCAFT00000030543	NM_001077588
ENSCAFT00000012304	
ENSCAFT00000001335	NM_001006950
ENSCAFT00000087282	
ENSCAFT00000092899	
ENSCAFT00000023996	NM_001048023
ENSCAFT00000085888	
ENSCAFT00000060733	
ENSCAFT00000025424	
ENSCAFT00000090767	
ENSCAFT00000079060	
ENSCAFT00000075369	
ENSCAFT00000058578	
ENSCAFT00000061668	
ENSCAFT00000080419	
ENSCAFT00000081879	
ENSCAFT00000027014	
ENSCAFT00000049179	
ENSCAFT00000087392	
ENSCAFT00000078104	
ENSCAFT00000071929	
ENSCAFT00000009632	
ENSCAFT00000048077	
ENSCAFT00000076493	
ENSCAFT00000060494	
ENSCAFT00000046863	
ENSCAFT00000047417	
ENSCAFT00000023682	NM_001003237
ENSCAFT00000046511	
ENSCAFT00000024768	NM_001003261
ENSCAFT00000075964	
ENSCAFT00000041186	
ENSCAFT00000039991	
ENSCAFT00000064889	
ENSCAFT00000009932	NM_001097542
ENSCAFT00000032573	
ENSCAFT00000001071	
ENSCAFT00000026290	NM_001313810
ENSCAFT00000048754	
ENSCAFT00000032360	NM_001002940
ENSCAFT00000008422	NM_001003184
ENSCAFT00000020795	NM_001293224
ENSCAFT00000020795	NM_001002965
ENSCAFT00000044630	
ENSCAFT00000064399	
ENSCAFT00000078448	
ENSCAFT00000004340	NM_001003301
ENSCAFT00000088395	
ENSCAFT00000076647	
ENSCAFT00000048602	
ENSCAFT00000081590	
ENSCAFT00000012525	
ENSCAFT00000045599	
ENSCAFT00000026784	
ENSCAFT00000073850	
ENSCAFT00000064398	
ENSCAFT00000092482	
ENSCAFT00000069873	
ENSCAFT00000031368	
ENSCAFT00000043100	
ENSCAFT00000023687	
ENSCAFT00000001912	
ENSCAFT00000064148	
ENSCAFT00000091909	
ENSCAFT00000037745	
ENSCAFT00000025426	
ENSCAFT00000003238	
ENSCAFT00000010375	
ENSCAFT00000069247	
ENSCAFT00000027029	
ENSCAFT00000020703	
ENSCAFT00000050195	
ENSCAFT00000065420	
ENSCAFT00000084013	
ENSCAFT00000024870	
ENSCAFT00000081691	
ENSCAFT00000032676	
ENSCAFT00000075989	
ENSCAFT00000070192	
ENSCAFT00000012310	
ENSCAFT00000020802	
ENSCAFT00000074545	
ENSCAFT00000010382	
ENSCAFT00000026785	
ENSCAFT00000076096	
ENSCAFT00000070899	
ENSCAFT00000070306	
ENSCAFT00000078025	
ENSCAFT00000078784	
ENSCAFT00000013874	NM_001289066
ENSCAFT00000075119	
ENSCAFT00000069894	
ENSCAFT00000081427	
ENSCAFT00000037734	
ENSCAFT00000040441	
ENSCAFT00000083392	
ENSCAFT00000033541	
ENSCAFT00000054648	
